id,label,sentence,label_des,true_label,pred_label,true_label_des,pred_label_des,true_prob,pred_prob,prob_gap,is_correct
10862,59,亲 我颜色拍错了，我申请了退款，麻烦亲通过一下，谢谢,买家咨询换货发货时间,59,22,买家咨询换货发货时间,买家表示需要退货退款,0.005879934877157211,0.34278178215026855,0.33690184727311134,False
10864,45,加顺丰怎么加,买家要求核对订单信息,45,93,买家要求核对订单信息,买家咨询是否可以发顺丰,0.004629924427717924,0.17830468714237213,0.1736747627146542,False
10865,46,亲，加绒和厚绒的有什么区别,买家要求取消退换货退款,46,82,买家要求取消退换货退款,买家咨询商品区别,0.0011633179383352399,0.31815391778945923,0.316990599851124,False
10871,72,嗯嗯好的谢谢啦,买家咨询如何下单,72,7,买家咨询如何下单,买家表示麻烦卖家，表达感谢,0.0010215092916041613,0.5368014574050903,0.5357799481134862,False
10873,59,你们是杭州发货是吗？,买家咨询换货发货时间,59,73,买家咨询换货发货时间,买家咨询商家发货地,0.0051554124802351,0.4729774594306946,0.4678220469504595,False
10886,86,得了，你忙吧，不逗你啦,买家咨询商品是否有赠品,86,33,买家咨询商品是否有赠品,买家发送结束语,0.0023065314162522554,0.11973793804645538,0.11743140663020313,False
10891,21,那有没有保证质量时间啊,买家表示先买来试试,21,89,买家表示先买来试试,买家咨询商品质量是否有保障,0.002861016197130084,0.5433645248413086,0.5405035086441785,False
10894,61,抢了30优惠券怎么用不了,买家咨询快递单号,61,26,买家咨询快递单号,买家表示优惠券无法使用,0.0027340480592101812,0.26713523268699646,0.2644011846277863,False
10895,49,我给我爸买的。然后他给我爸打电话说地址不详细。,买家要求修改收件信息,49,4,买家要求修改收件信息,买家表示地址正确,0.026219259947538376,0.19594404101371765,0.16972478106617928,False
10897,104,如果不满意，是不是可以退一半啊,买家咨询退换货规则,104,108,买家咨询退换货规则,买家咨询退款金额,0.017247773706912994,0.3492026627063751,0.3319548889994621,False
10904,97,快递不要韵达，其他都可以,买家咨询是否可以指定快递,97,106,买家咨询是否可以指定快递,买家咨询退换货支持快递,0.21626244485378265,0.312339186668396,0.09607674181461334,False
10911,60,地址错了能改不,买家咨询活动规则,60,37,买家咨询活动规则,买家确认地址是否修改成功,0.00279413559474051,0.1745264232158661,0.17173228762112558,False
10917,82,你好这个两盒包邮的话，我可以要两种不一样的口味吗,买家咨询商品区别,82,80,买家咨询商品区别,买家咨询商品价格,0.0010592646431177855,0.24500463902950287,0.24394537438638508,False
10918,95,能给推荐下吗,买家咨询是否可以拒收,95,40,买家咨询是否可以拒收,买家需要商品推荐,0.0056915562599897385,0.5325255990028381,0.5268340427428484,False
10922,104,之前没洗,买家咨询退换货规则,104,43,买家咨询退换货规则,买家要求改商品信息,0.06986135244369507,0.3541755974292755,0.28431424498558044,False
10923,104,不满意可以退货不是吗？,买家咨询退换货规则,104,22,买家咨询退换货规则,买家表示需要退货退款,0.10701671242713928,0.22070083022117615,0.11368411779403687,False
10924,1,不用了，滚！,买家表达不满/生气,1,7,买家表达不满/生气,买家表示麻烦卖家，表达感谢,0.052530404180288315,0.11843887716531754,0.06590847298502922,False
10925,42,你们也审查下质量，,买家要求发货检查,42,89,买家要求发货检查,买家咨询商品质量是否有保障,0.0016005525831133127,0.6727312803268433,0.67113072774373,False
10927,57,是不是我收到货了要给我退20,买家咨询返现金额,57,108,买家咨询返现金额,买家咨询退款金额,0.1525714248418808,0.31347063183784485,0.16089920699596405,False
10929,99,现在活动是拍2发4？拍1送2的有吗,买家咨询是否有活动,99,60,买家咨询是否有活动,买家咨询活动规则,0.0797589048743248,0.34537795186042786,0.26561904698610306,False
10930,79,你好，我这条订单卫衣先不发货,买家咨询商品规格数量,79,50,买家咨询商品规格数量,买家要求延迟发货,0.0012987437658011913,0.25013983249664307,0.24884108873084188,False
10934,54,给个时间吧，,买家咨询发货时间,54,29,买家咨询发货时间,买家催促发货,0.05713915452361107,0.12077304720878601,0.06363389268517494,False
10935,39,亲，裤子收到了不合适，退货吧,买家向商家表达不好意思,39,22,买家向商家表达不好意思,买家表示需要退货退款,0.004136517643928528,0.30645036697387695,0.3023138493299484,False
10936,54,酸梅粉1公斤的多少1包,买家咨询发货时间,54,79,买家咨询发货时间,买家咨询商品规格数量,0.0020630585495382547,0.25058314204216003,0.24852008349262178,False
10938,38,我一条一条拍 一条便宜三块,买家讨价还价,38,62,买家讨价还价,买家咨询买多件能否优惠,0.1624222844839096,0.29691123962402344,0.13448895514011383,False
10939,34,这款卫衣可以定制吗,买家发送开票信息,34,65,买家发送开票信息,买家咨询能否定制,0.005438693333417177,0.579855740070343,0.5744170467369258,False
10944,50,老板，,买家要求延迟发货,50,31,买家要求延迟发货,买家打招呼,0.0037444462068378925,0.2898934781551361,0.2861490319482982,False
10945,40,你好。这个我现在拍下去什么时候发货呀？,买家需要商品推荐,40,54,买家需要商品推荐,买家咨询发货时间,0.001523015322163701,0.4880886673927307,0.486565652070567,False
10946,79,意思现在不能便宜了,买家咨询商品规格数量,79,38,买家咨询商品规格数量,买家讨价还价,0.0029114685021340847,0.22639374434947968,0.2234822758473456,False
10947,0,太贵了，能否便宜点,买家抱怨商品涨价了,0,38,买家抱怨商品涨价了,买家讨价还价,0.17412252724170685,0.21590906381607056,0.04178653657436371,False
10949,108,请问可以修改收货地址吗,买家咨询退款金额,108,49,买家咨询退款金额,买家要求修改收件信息,0.0007024801452644169,0.22399884462356567,0.22329636447830126,False
10950,79,我买的那个肉松饼好多个？,买家咨询商品规格数量,79,40,买家咨询商品规格数量,买家需要商品推荐,0.02912498451769352,0.0775584727525711,0.048433488234877586,False
10953,1,亲 东西急需能发顺丰快递吗,买家表达不满/生气,1,93,买家表达不满/生气,买家咨询是否可以发顺丰,0.0015170425176620483,0.6081199049949646,0.6066028624773026,False
10957,76,说是收货后返现的,买家咨询商品产地,76,58,买家咨询商品产地,买家咨询返现时间,0.0017011448508128524,0.25478148460388184,0.253080339753069,False
10958,93,好的，谢谢啦，快递费怎么退?,买家咨询是否可以发顺丰,93,48,买家咨询是否可以发顺丰,买家要求退运费,0.005520163103938103,0.1940069943666458,0.1884868312627077,False
10959,43,衣服可以改小一点吗,买家要求改商品信息,43,94,买家要求改商品信息,买家咨询是否可以改价,0.27539917826652527,0.31410539150238037,0.0387062132358551,False
10961,42,这一款会有味道吗？,买家要求发货检查,42,102,买家要求发货检查,买家咨询是否有味道,0.002272668993100524,0.6827234625816345,0.680450793588534,False
10965,116,那收到再说吧，要是差不多就不换了,买家咨询赠品是否可以自选,116,46,买家咨询赠品是否可以自选,买家要求取消退换货退款,0.005612722132354975,0.3193114101886749,0.31369868805631995,False
10969,57,亲帮忙改下运费谢谢,买家咨询返现金额,57,44,买家咨询返现金额,买家要求改运费,0.005041385535150766,0.3125530779361725,0.3075116924010217,False
10973,25,给个双十二价可以吗？,买家表示已下单付款,25,80,买家表示已下单付款,买家咨询商品价格,0.0016413071425631642,0.1475256085395813,0.14588430139701813,False
10980,32,那就A款紫色,买家对特定款式/颜色表达喜好,32,88,买家对特定款式/颜色表达喜好,买家咨询商品是什么颜色,0.011859866790473461,0.5747643709182739,0.5629045041278005,False
10982,116,我这个是专区买一送一,买家咨询赠品是否可以自选,116,60,买家咨询赠品是否可以自选,买家咨询活动规则,0.0030214700382202864,0.2647400200366974,0.2617185499984771,False
10984,114,今天我看不到发货我就退款，,买家咨询运费险赔付规则,114,46,买家咨询运费险赔付规则,买家要求取消退换货退款,0.001518746605142951,0.16416393220424652,0.16264518559910357,False
10985,78,我想请问裤子单号是多少,买家咨询商品的色差问题,78,61,买家咨询商品的色差问题,买家咨询快递单号,0.005900598596781492,0.3984353542327881,0.3925347556360066,False
10989,54,明白，谢谢,买家咨询发货时间,54,7,买家咨询发货时间,买家表示麻烦卖家，表达感谢,0.001515003852546215,0.46042850613594055,0.45891350228339434,False
10990,49,为什么不给我改地址呢,买家要求修改收件信息,49,16,买家要求修改收件信息,买家表示收件信息不需要修改了,0.20307135581970215,0.219931498169899,0.01686014235019684,False
10991,112,能不能送个勺子呀,买家咨询优惠券使用规则,112,86,买家咨询优惠券使用规则,买家咨询商品是否有赠品,0.006345225498080254,0.3003317713737488,0.2939865458756685,False
10993,108,收货时反248吗,买家咨询退款金额,108,57,买家咨询退款金额,买家咨询返现金额,0.0805826485157013,0.5712212324142456,0.4906385838985443,False
10994,33,那我拍了哈,买家发送结束语,33,25,买家发送结束语,买家表示已下单付款,0.003036847338080406,0.44468721747398376,0.44165037013590336,False
10995,49,您好我想修改地址,买家要求修改收件信息,49,16,买家要求修改收件信息,买家表示收件信息不需要修改了,0.2150818556547165,0.23290762305259705,0.017825767397880554,False
10997,2,双十一价格18.8再减店铺5元吗？,买家表达赞美/满意,2,60,买家表达赞美/满意,买家咨询活动规则,0.003350932849571109,0.1699943244457245,0.16664339159615338,False
10999,82,客服说话 /:>W<,买家咨询商品区别,82,30,买家咨询商品区别,买家催促回复,0.0027495098765939474,0.0950617715716362,0.09231226169504225,False
11000,60,拍两箱，发四箱吗,买家咨询活动规则,60,55,买家咨询活动规则,买家咨询发什么快递,0.04019241780042648,0.05148499831557274,0.011292580515146255,False
11001,1,什么服务态度这是,买家表达不满/生气,1,89,买家表达不满/生气,买家咨询商品质量是否有保障,0.006175971124321222,0.34163811802864075,0.3354621469043195,False
11003,81,这个衣柜可以开电子发票吗,买家咨询商品具体尺码尺寸,81,67,买家咨询商品具体尺码尺寸,买家咨询能否开发票及发票类型和寄送时间,0.0033872153144329786,0.4532850384712219,0.44989782315678895,False
11005,1,昨天打了投诉电话,买家表达不满/生气,1,103,买家表达不满/生气,买家咨询退换货地址,0.025431636720895767,0.04364412650465965,0.018212489783763885,False
11007,23,我昨天买了你家的这个，地址弄错了，想要重新拍一下,买家表示要重拍,23,49,买家表示要重拍,买家要求修改收件信息,0.023756790906190872,0.14180877804756165,0.11805198714137077,False
11008,97,替换邮政谁出？,买家咨询是否可以指定快递,97,105,买家咨询是否可以指定快递,买家咨询退换货运费由谁承担,0.02950720116496086,0.1745890974998474,0.14508189633488655,False
11009,23,一瓶多少毫升,买家表示要重拍,23,80,买家表示要重拍,买家咨询商品价格,0.0023226714693009853,0.11392483115196228,0.1116021596826613,False
11011,28,别的我也在看,买家表示再看看,28,15,买家表示再看看,买家表示是老顾客,0.04227593541145325,0.20743712782859802,0.16516119241714478,False
11012,78,亲，灰色有色差吗,买家咨询商品的色差问题,78,88,买家咨询商品的色差问题,买家咨询商品是什么颜色,0.16892123222351074,0.3640263080596924,0.19510507583618164,False
11013,78,这个裤子有色差呀,买家咨询商品的色差问题,78,88,买家咨询商品的色差问题,买家咨询商品是什么颜色,0.24838890135288239,0.30517148971557617,0.05678258836269379,False
11017,97,别忘了，中通快递呦,买家咨询是否可以指定快递,97,106,买家咨询是否可以指定快递,买家咨询退换货支持快递,0.24813029170036316,0.31652092933654785,0.06839063763618469,False
11020,29,318的能优惠些吗？,买家催促发货,29,62,买家催促发货,买家咨询买多件能否优惠,0.0007065622485242784,0.35578465461730957,0.3550780923687853,False
11021,17,麻烦尽早发货 谢谢,买家表示送人的,17,29,买家表示送人的,买家催促发货,0.0006194195593707263,0.3827076554298401,0.38208823587046936,False
11026,117,可以帮我发邮政快递吗？,买家咨询自己的旺旺昵称,117,97,买家咨询自己的旺旺昵称,买家咨询是否可以指定快递,0.010959762148559093,0.3110727071762085,0.3001129450276494,False
11027,10,就是产地是哪的？？？,买家表示伤心难过,10,76,买家表示伤心难过,买家咨询商品产地,0.0034343532752245665,0.5927435755729675,0.589309222297743,False
11029,47,通过一下呗,买家要求添加商家微信,47,84,买家要求添加商家微信,买家咨询商品是不是预售款,0.009757757186889648,0.06825608760118484,0.0584983304142952,False
11032,43,你好，想问一下这个衣服价格是上涨了吗？,买家要求改商品信息,43,0,买家要求改商品信息,买家抱怨商品涨价了,0.0010593862971290946,0.5177915692329407,0.5167321829358116,False
11036,31,有礼盒吗,买家打招呼,31,75,买家打招呼,买家咨询商品包装,0.0014108896721154451,0.4873431324958801,0.4859322428237647,False
11045,4,有店铺微信吗,买家表示地址正确,4,47,买家表示地址正确,买家要求添加商家微信,0.0014614430256187916,0.4987081289291382,0.4972466859035194,False
11046,72,帽子颜色会有色差吗,买家咨询如何下单,72,78,买家咨询如何下单,买家咨询商品的色差问题,0.001681575202383101,0.25951993465423584,0.25783835945185274,False
11049,57,收货还能退5元吗,买家咨询返现金额,57,108,买家咨询返现金额,买家咨询退款金额,0.04776458442211151,0.6300823092460632,0.5823177248239517,False
11061,60,我拍的两件参加活动的吧？,买家咨询活动规则,60,99,买家咨询活动规则,买家咨询是否有活动,0.015579610131680965,0.10663634538650513,0.09105673525482416,False
11064,115,晕，昨晚睡着了，今天还有活动吗,买家咨询赠品何时发货,115,99,买家咨询赠品何时发货,买家咨询是否有活动,0.00898980163037777,0.30298250913619995,0.2939927075058222,False
11066,69,去年买了好几条很好穿,买家咨询偏远地区是否发货,69,2,买家咨询偏远地区是否发货,买家表达赞美/满意,0.003761452855542302,0.5991031527519226,0.5953416998963803,False
11068,60,满减活动,买家咨询活动规则,60,99,买家咨询活动规则,买家咨询是否有活动,0.10926923900842667,0.3411003351211548,0.23183109611272812,False
11069,16,你好，如果地址没改的话就不要改了。,买家表示收件信息不需要修改了,16,37,买家表示收件信息不需要修改了,买家确认地址是否修改成功,0.20009316504001617,0.2348427176475525,0.034749552607536316,False
11071,60,要事双12的话553-15呗,买家咨询活动规则,60,53,买家咨询活动规则,买家咨询到货时间,0.014625756070017815,0.08734697103500366,0.07272121496498585,False
11073,102,好了收到了,买家咨询是否有味道,102,24,买家咨询是否有味道,买家表示已经收到货了,0.0025517584290355444,0.38157129287719727,0.3790195344481617,False
11077,99,意思是没有优惠了是吗,买家咨询是否有活动,99,62,买家咨询是否有活动,买家咨询买多件能否优惠,0.22390760481357574,0.26542624831199646,0.041518643498420715,False
11082,84,我买了两条噢,买家咨询商品是不是预售款,84,15,买家咨询商品是不是预售款,买家表示是老顾客,0.0022540029603987932,0.5436132550239563,0.5413592520635575,False
11083,106,多买几件可以少一点吗？,买家咨询退换货支持快递,106,92,买家咨询退换货支持快递,买家咨询是否可以打折,0.002806661883369088,0.08253172785043716,0.07972506596706808,False
11084,29,那不退了，不退了。,买家催促发货,29,46,买家催促发货,买家要求取消退换货退款,0.018399054184556007,0.5376216769218445,0.5192226227372885,False
11085,105,直接换可以有邮费退吗？,买家咨询退换货运费由谁承担,105,48,买家咨询退换货运费由谁承担,买家要求退运费,0.19240835309028625,0.3001379072666168,0.10772955417633057,False
11088,43,都没动过昨天才到的货,买家要求改商品信息,43,15,买家要求改商品信息,买家表示是老顾客,0.01659107208251953,0.11189419776201248,0.09530312567949295,False
11092,53,合肥一天就到了吧,买家咨询到货时间,53,24,买家咨询到货时间,买家表示已经收到货了,0.09403611719608307,0.09536528587341309,0.001329168677330017,False
11097,105,运费险是换货你们承担运费吗,买家咨询退换货运费由谁承担,105,114,买家咨询退换货运费由谁承担,买家咨询运费险赔付规则,0.13896721601486206,0.42386749386787415,0.2849002778530121,False
11104,25,反光的，你要我怎么拍,买家表示已下单付款,25,72,买家表示已下单付款,买家咨询如何下单,0.02004077099263668,0.2876691520214081,0.2676283810287714,False
11107,68,好吧，是不是可以写名字？,买家咨询能否提前享受优惠,68,65,买家咨询能否提前享受优惠,买家咨询能否定制,0.005435383878648281,0.45483487844467163,0.44939949456602335,False
11110,54,有一箱是买一送一吗,买家咨询发货时间,54,60,买家咨询发货时间,买家咨询活动规则,0.0017748982645571232,0.227901890873909,0.22612699260935187,False
11113,21,满58是不是优惠3块？,买家表示先买来试试,21,62,买家表示先买来试试,买家咨询买多件能否优惠,0.005486659239977598,0.3246978521347046,0.319211192894727,False
11115,70,我的签收啦，买一送一的钱怎么返回来呢？,买家咨询如何加入会员,70,60,买家咨询如何加入会员,买家咨询活动规则,0.0029771137051284313,0.08854616433382034,0.08556905062869191,False
11116,106,掌柜，有什么快递,买家咨询退换货支持快递,106,55,买家咨询退换货支持快递,买家咨询发什么快递,0.0391463004052639,0.400453120470047,0.3613068200647831,False
11118,94,这个卫衣不太喜欢,买家咨询是否可以改价,94,3,买家咨询是否可以改价,买家表示不想要了,0.003351052524521947,0.14939741790294647,0.14604636537842453,False
11121,74,广州市白云区竹三富民一街一巷一号,买家咨询商家是否收到寄回的商品,74,49,买家咨询商家是否收到寄回的商品,买家要求修改收件信息,0.001398154185153544,0.289147287607193,0.28774913342203945,False
11122,14,改成白色，谢谢！,买家表示稍等,14,43,买家表示稍等,买家要求改商品信息,0.006226354278624058,0.26707422733306885,0.2608478730544448,False
11124,77,那我重新拍两条吧,买家咨询商品的材质/面料,77,23,买家咨询商品的材质/面料,买家表示要重拍,0.0016876987647265196,0.5952225923538208,0.5935348935890943,False
11126,49,亲，你好，地址写错了，能改一下吗？,买家要求修改收件信息,49,37,买家要求修改收件信息,买家确认地址是否修改成功,0.12407006323337555,0.21989387273788452,0.09582380950450897,False
11130,106,我要去寄件了，怎么用运费险,买家咨询退换货支持快递,106,114,买家咨询退换货支持快递,买家咨询运费险赔付规则,0.0034683248959481716,0.7095373868942261,0.7060690619982779,False
11138,43,就不能改下吗,买家要求改商品信息,43,94,买家要求改商品信息,买家咨询是否可以改价,0.11030568927526474,0.3495984971523285,0.23929280787706375,False
11139,31,'亲,买家打招呼,31,15,买家打招呼,买家表示是老顾客,0.011932185851037502,0.19372491538524628,0.18179272953420877,False
11140,49,收件人电话帮我改一下,买家要求修改收件信息,49,43,买家要求修改收件信息,买家要求改商品信息,0.11605506390333176,0.17007580399513245,0.05402074009180069,False
11141,100,我看到首页有晒截图活动,买家咨询是否有买家秀,100,98,买家咨询是否有买家秀,买家咨询是否有好评返现,0.005744797643274069,0.1695704460144043,0.16382564837113023,False
11142,25,买三袋也是送一袋呗,买家表示已下单付款,25,86,买家表示已下单付款,买家咨询商品是否有赠品,0.004546636249870062,0.12743666768074036,0.1228900314308703,False
11144,20,12号买便宜5元,买家表示物流太慢了,20,62,买家表示物流太慢了,买家咨询买多件能否优惠,0.002932072849944234,0.3547782897949219,0.35184621694497764,False
11146,111,刚刚快递员跟我联系了,买家咨询物流信息,111,5,买家咨询物流信息,买家表示好的,0.012079309672117233,0.10450297594070435,0.09242366626858711,False
11148,40,你好有混搭的吗？,买家需要商品推荐,40,78,买家需要商品推荐,买家咨询商品的色差问题,0.02104021981358528,0.1312815546989441,0.11024133488535881,False
11150,60,这件参加半价活动吗,买家咨询活动规则,60,99,买家咨询活动规则,买家咨询是否有活动,0.04761771485209465,0.23254825174808502,0.18493053689599037,False
11153,6,问一下，有没有电子发票,买家表示具体时间寄回去,6,67,买家表示具体时间寄回去,买家咨询能否开发票及发票类型和寄送时间,0.002422390040010214,0.30515316128730774,0.3027307712472975,False
11154,99,亲  我这里是双11秒单裙，大量买家裙内秒单，另赠送关注收藏，进裙直接发宝贝链接管理会统一组织处理，每场团购活动能给您带来500以上的收益，详情＋我团购ΩΩ裙：770586191,买家咨询是否有活动,99,60,买家咨询是否有活动,买家咨询活动规则,0.0942743644118309,0.10014138370752335,0.005867019295692444,False
11157,30,我的问题处理了没有,买家催促回复,30,22,买家催促回复,买家表示需要退货退款,0.013133450411260128,0.12273190915584564,0.10959845874458551,False
11159,40,那还有没有混合装的？,买家需要商品推荐,40,36,买家需要商品推荐,买家反馈收到的商品有问题,0.06621018797159195,0.06928765028715134,0.003077462315559387,False
11165,105,你这边是到付吧,买家咨询退换货运费由谁承担,105,64,买家咨询退换货运费由谁承担,买家咨询能否到付,0.0011256702709943056,0.7681615352630615,0.7670358649920672,False
11166,52,亲，质保几个月？,买家咨询补货/上货时间,52,87,买家咨询补货/上货时间,买家咨询商品是否有质保，质保多久,0.001535120070911944,0.661415696144104,0.6598805760731921,False
11168,12,你那个一箱大概有多少,买家表示商家发错货了,12,79,买家表示商家发错货了,买家咨询商品规格数量,0.000971063447650522,0.30619126558303833,0.3052202021353878,False
11169,111,这都几天了，物流动都不动,买家咨询物流信息,111,20,买家咨询物流信息,买家表示物流太慢了,0.10908010601997375,0.34041720628738403,0.23133710026741028,False
11173,69,我买过你家好几件了,买家咨询偏远地区是否发货,69,15,买家咨询偏远地区是否发货,买家表示是老顾客,0.0014124760637059808,0.6521831750869751,0.6507706990232691,False
11176,49,收货地址怎么改不了呢,买家要求修改收件信息,49,37,买家要求修改收件信息,买家确认地址是否修改成功,0.13010376691818237,0.25665172934532166,0.12654796242713928,False
11177,29,安徽宿州几天到,买家催促发货,29,53,买家催促发货,买家咨询到货时间,0.00149450427852571,0.6326985955238342,0.6312040912453085,False
11179,77,上次说可以按双11的价格,买家咨询商品的材质/面料,77,80,买家咨询商品的材质/面料,买家咨询商品价格,0.0007343240431509912,0.22938832640647888,0.2286540023633279,False
11180,21,这个8.9元的怎么拍,买家表示先买来试试,21,72,买家表示先买来试试,买家咨询如何下单,0.0067964475601911545,0.41521674394607544,0.4084202963858843,False
11183,22,那好…就退了,买家表示需要退货退款,22,46,买家表示需要退货退款,买家要求取消退换货退款,0.08043084293603897,0.2631118595600128,0.18268101662397385,False
11184,39,抱歉抱歉  最近实在太忙了  我现在就去好评吧,买家向商家表达不好意思,39,98,买家向商家表达不好意思,买家咨询是否有好评返现,0.008551271632313728,0.45072922110557556,0.44217794947326183,False
11187,104,退货包邮吗不满意,买家咨询退换货规则,104,105,买家咨询退换货规则,买家咨询退换货运费由谁承担,0.015355992130935192,0.21994414925575256,0.20458815712481737,False
11188,89,那是什么原因,买家咨询商品质量是否有保障,89,107,买家咨询商品质量是否有保障,买家咨询退货退款原因选什么,0.0052878293208777905,0.1461295485496521,0.1408417192287743,False
11189,97,那就中通吧,买家咨询是否可以指定快递,97,106,买家咨询是否可以指定快递,买家咨询退换货支持快递,0.1778404265642166,0.4523926377296448,0.27455221116542816,False
11191,35,还是几箱,买家发送支付宝账号,35,79,买家发送支付宝账号,买家咨询商品规格数量,0.01157838199287653,0.30028036236763,0.2887019803747535,False
11192,74,亲？裤子已经寄出去了？,买家咨询商家是否收到寄回的商品,74,13,买家咨询商家是否收到寄回的商品,买家表示商品已经寄回去了,0.10369333624839783,0.4300088882446289,0.3263155519962311,False
11205,97,发这两个快递  我这里收不到,买家咨询是否可以指定快递,97,55,买家咨询是否可以指定快递,买家咨询发什么快递,0.07239872962236404,0.11914880573749542,0.04675007611513138,False
11209,99,一定要双11购买才优惠吗？,买家咨询是否有活动,99,62,买家咨询是否有活动,买家咨询买多件能否优惠,0.17686304450035095,0.3051309585571289,0.12826791405677795,False
11210,79,这是一袋装20个还是两袋,买家咨询商品规格数量,79,75,买家咨询商品规格数量,买家咨询商品包装,0.12007533013820648,0.18424002826213837,0.06416469812393188,False
11211,90,一盒六个吗？一盒是多少克呢,买家咨询商品重量,90,75,买家咨询商品重量,买家咨询商品包装,0.056366849690675735,0.18239270150661469,0.12602585181593895,False
11212,5,哎哟不错哦,买家表示好的,5,2,买家表示好的,买家表达赞美/满意,0.05959613621234894,0.3868884742259979,0.327292338013649,False
11213,21,你好，东西你收到了么,买家表示先买来试试,21,74,买家表示先买来试试,买家咨询商家是否收到寄回的商品,0.0035148002207279205,0.48428165912628174,0.4807668589055538,False
11215,60,我买的400克的,买家咨询活动规则,60,15,买家咨询活动规则,买家表示是老顾客,0.029941929504275322,0.07761092483997345,0.04766899533569813,False
11216,22,好的，明天不能发的话我就退了哈,买家表示需要退货退款,22,29,买家表示需要退货退款,买家催促发货,0.026261858642101288,0.24777072668075562,0.22150886803865433,False
11217,6,我现在都没时间去寄快递,买家表示具体时间寄回去,6,20,买家表示具体时间寄回去,买家表示物流太慢了,0.010783473029732704,0.30374523997306824,0.29296176694333553,False
11219,77,买两盒送一盒是吗？,买家咨询商品的材质/面料,77,60,买家咨询商品的材质/面料,买家咨询活动规则,0.002392432652413845,0.10263312608003616,0.10024069342762232,False
11222,18,送的T恤没有吊牌也可以换货的吧,买家表示无法申请退款,18,104,买家表示无法申请退款,买家咨询退换货规则,0.0014155652606859803,0.5327650308609009,0.5313494656002149,False
11229,60,你好这个参加买三减一么,买家咨询活动规则,60,14,买家咨询活动规则,买家表示稍等,0.03296066075563431,0.09089071303606033,0.057930052280426025,False
11230,67,我是领了优惠券买。到时候还有优惠券。,买家咨询能否开发票及发票类型和寄送时间,67,71,买家咨询能否开发票及发票类型和寄送时间,买家咨询如何领取优惠券,0.006239842623472214,0.4711248576641083,0.46488501504063606,False
11232,47,发过来的时候给运单号给我,买家要求添加商家微信,47,61,买家要求添加商家微信,买家咨询快递单号,0.0028561954386532307,0.6758725643157959,0.6730163688771427,False
11233,34,就是已经买了,买家发送开票信息,34,25,买家发送开票信息,买家表示已下单付款,0.0019992536399513483,0.6053891777992249,0.6033899241592735,False
11234,92,现在没有半价吗,买家咨询是否可以打折,92,60,买家咨询是否可以打折,买家咨询活动规则,0.027114616706967354,0.16836774349212646,0.1412531267851591,False
11239,74,你们没收到吗？？？？？,买家咨询商家是否收到寄回的商品,74,110,买家咨询商家是否收到寄回的商品,买家咨询退款时间,0.08539585769176483,0.29781532287597656,0.21241946518421173,False
11240,115,退换货是自理运费吗,买家咨询赠品何时发货,115,105,买家咨询赠品何时发货,买家咨询退换货运费由谁承担,0.004494846798479557,0.523293137550354,0.5187982907518744,False
11241,61,59.9元跟64.9元的有啥区别吗,买家咨询快递单号,61,82,买家咨询快递单号,买家咨询商品区别,0.0045647891238331795,0.29670199751853943,0.29213720839470625,False
11248,32,可是我心里好难受,买家对特定款式/颜色表达喜好,32,10,买家对特定款式/颜色表达喜好,买家表示伤心难过,0.004431311506778002,0.5067304372787476,0.5022991257719696,False
11250,15,同时买了两条,买家表示是老顾客,15,25,买家表示是老顾客,买家表示已下单付款,0.25545844435691833,0.3400137424468994,0.08455529808998108,False
11251,64,不能合并付款并改价吗,买家咨询能否到付,64,94,买家咨询能否到付,买家咨询是否可以改价,0.003204095410183072,0.664594829082489,0.6613907336723059,False
11253,60,你好，现在拍下能按双十二的价格吗？,买家咨询活动规则,60,80,买家咨询活动规则,买家咨询商品价格,0.07885411381721497,0.242944598197937,0.16409048438072205,False
11254,110,我寄申通可以吗？,买家咨询退款时间,110,106,买家咨询退款时间,买家咨询退换货支持快递,0.0023029958829283714,0.5134889483451843,0.511185952462256,False
11258,97,可以选中通嘛,买家咨询是否可以指定快递,97,106,买家咨询是否可以指定快递,买家咨询退换货支持快递,0.03303046524524689,0.04276222735643387,0.009731762111186981,False
11263,82,中通快递可以,买家咨询商品区别,82,106,买家咨询商品区别,买家咨询退换货支持快递,0.0009354099165648222,0.3622620701789856,0.3613266602624208,False
11269,37,能给我的名字改了吗？,买家确认地址是否修改成功,37,43,买家确认地址是否修改成功,买家要求改商品信息,0.13499672710895538,0.24401314556598663,0.10901641845703125,False
11271,15,昨晚下的单符合买三免一的活动吗？,买家表示是老顾客,15,60,买家表示是老顾客,买家咨询活动规则,0.003779463702812791,0.25442004203796387,0.2506405783351511,False
11274,103,这个是买二发3,买家咨询退换货地址,103,60,买家咨询退换货地址,买家咨询活动规则,0.005768672097474337,0.2560986280441284,0.2503299559466541,False
11276,9,买三免一的活动是全场衣服都可以吗,买家表示拍错了,9,60,买家表示拍错了,买家咨询活动规则,0.0031382546294480562,0.3085065186023712,0.30536826397292316,False
11277,48,你好，牛仔裤怎么有股怪味,买家要求退运费,48,102,买家要求退运费,买家咨询是否有味道,0.0007772471290081739,0.6587085723876953,0.6579313252586871,False
11278,75,还好评，你想多了。退就算了，又没有多少钱，差评，投诉,买家咨询商品包装,75,98,买家咨询商品包装,买家咨询是否有好评返现,0.003736661747097969,0.3114539682865143,0.3077173065394163,False
